id	speciesbeid	colid	acceptedname	vernacularnamefr	vernacularnamenl	scientificnameauthorship	parentid	distributionstatuscode	taxonranken	media	taxonomicstatusen	speciesbeparentid	bruenvi_created	bruenvi_modified	bruenvi_author	n_occs	kingdom_id	bim_kingdom	name_for_gbif	rank_for_gbif	remark	corrected
38036	51021		Oryctes		neushoornkevers	Ill., 1798	44519		genus		to determine	57698	2015-04-29				45974	Animalia	Oryctes Ill., 1798	genus		FALSE
38408	51399		Trichostegia			Kolenati, 1848	44549		genus		to determine	57728	2015-04-29				45974	Animalia	Trichostegia Kolenati, 1848	genus		FALSE
38499	51494		Cryphaea		vliermos	F.Weber & D.Mohr	44583		genus		to determine	57762	2015-04-29				45975	Plantae	Cryphaea F.Weber & D.Mohr	genus		FALSE
38533	51528		Rhytidiadelphus		haakmos	(Limpr.) Warnst.	44601		genus		to determine	57780	2015-04-29				45975	Plantae	Rhytidiadelphus (Limpr.) Warnst.	genus		FALSE
38583	51578		Orthodontium		geelsteeltje	Schwägr.	44619		genus		to determine	57798	2015-04-29				45975	Plantae	Orthodontium Schwägr.	genus		FALSE
38840	51832		Azolla			Lam.	44682		genus		to determine	57861	2015-04-29				45975	Plantae	Azolla Lam.	genus		FALSE
38853	51845		Echium			L.	44687		genus		to determine	57866	2015-04-29			1	45975	Plantae	Echium L.	genus		FALSE
38854	51846		Lithospermum			L.	44687		genus		to determine	57866	2015-04-29				45975	Plantae	Lithospermum L.	genus		FALSE
38858	51850		Symphytum			L.	44687		genus		to determine	57866	2015-04-29			8	45975	Plantae	Symphytum L.	genus		FALSE
38944	51936		Hypericum			L.	44700		genus		to determine	57879	2015-04-29			28	45975	Plantae	Hypericum L.	genus		FALSE
38948	51940		Crassula			L.	44703		genus		to determine	57882	2015-04-29				45975	Plantae	Crassula L.	genus		FALSE
38957	51949		Cyperus			L.	44707		genus		to determine	57886	2015-04-29				45975	Plantae	Cyperus L.	genus		FALSE
38960	51952		Eriophorum			L.	44707		genus		to determine	57886	2015-04-29			1	45975	Plantae	Eriophorum L.	genus		FALSE
39022	52014		Aesculus			L.	44725		genus		to determine	57904	2015-04-29			5	45975	Plantae	Aesculus L.	genus		FALSE
39034	52026		Luzula			DC.	44733		genus		to determine	57911	2015-04-29			14	45975	Plantae	Luzula DC.	genus		FALSE
39082	52074		Diphasiastrum			Holub	44740		genus		to determine	57918	2015-04-29				45975	Plantae	Diphasiastrum Holub	genus		FALSE
39104	52096		Ludwigia			L.	44750		genus		to determine	57928	2015-04-29				45975	Plantae	Ludwigia L.	genus		FALSE
39105	52097		Oenothera			L.	44750		genus		to determine	57928	2015-04-29			24	45975	Plantae	Oenothera L.	genus		FALSE
39133	52125		Phytolacca			L.	44757		genus		to determine	57935	2015-04-29			1	45975	Plantae	Phytolacca L.	genus		FALSE
39141	52133		Agrostis			L.	44761		genus		to determine	57939	2015-04-29			9	45975	Plantae	Agrostis L.	genus		FALSE
39144	52137		Anisantha			K.Koch	44761		genus		to determine	57939	2015-04-29				45975	Plantae	Anisantha K.Koch	genus		FALSE
39147	52140		Arrhenatherum			P.Beauv.	44761		genus		to determine	57939	2015-04-29				45975	Plantae	Arrhenatherum P.Beauv.	genus		FALSE
39151	52144		Bromopsis			(Dumort.) Fourr.	44761		genus		to determine	57939	2015-04-29				45975	Plantae	Bromopsis (Dumort.) Fourr.	genus		FALSE
39154	52147		Catabrosa			P.Beauv.	44761		genus		to determine	57939	2015-04-29				45975	Plantae	Catabrosa P.Beauv.	genus		FALSE
39161	52154		Danthonia			DC.	44761		genus		to determine	57939	2015-04-29				45975	Plantae	Danthonia DC.	genus		FALSE
39165	52158		Elymus			L.	44761		genus		to determine	57939	2015-04-29				45975	Plantae	Elymus L.	genus		FALSE
39172	52165		Hordeum			L.	44761		genus		to determine	57939	2015-04-29			2	45975	Plantae	Hordeum L.	genus		FALSE
39256	52249		Cruciata			Mill.	44774		genus		to determine	57952	2015-04-29				45975	Plantae	Cruciata Mill.	genus		FALSE
39259	52252		Sherardia			L.	44774		genus		to determine	57952	2015-04-29				45975	Plantae	Sherardia L.	genus		FALSE
39265	52258		Chrysosplenium			L.	44779		genus		to determine	57957	2015-04-29				45975	Plantae	Chrysosplenium L.	genus		FALSE
39301	52294		Typha			L.	44788		genus		to determine	57966	2015-04-29			6	45975	Plantae	Typha L.	genus		FALSE
39336	52329		Capros				44813		genus		to determine	57991	2015-04-29				45974	Animalia	Capros	genus		FALSE
39360	52354		Alburnoides				44825		genus		to determine	58003	2015-04-29				45974	Animalia	Alburnoides	genus		FALSE
39365	52359		Carassius				44825		genus		to determine	58003	2015-04-29				45974	Animalia	Carassius	genus		FALSE
39374	52368		Pseudorasbora				44825		genus		to determine	58003	2015-04-29				45974	Animalia	Pseudorasbora	genus		FALSE
39382	52376		Esox				44828		genus		to determine	58006	2015-04-29				45974	Animalia	Esox	genus		FALSE
39402	52396		Pomatoschistus				44831		genus		to determine	58009	2015-04-29				45974	Animalia	Pomatoschistus	genus		FALSE
39404	52398		Ameiurus				44833		genus		to determine	58011	2015-04-29				45974	Animalia	Ameiurus	genus		FALSE
39424	52421		Pholis				44849		genus		to determine	58027	2015-04-29				45974	Animalia	Pholis	genus		FALSE
39458	52455		Hippocampus				44863		genus		to determine	58042	2015-04-29				45974	Animalia	Hippocampus	genus		FALSE
39459	52456		Nerophis				44863		genus		to determine	58042	2015-04-29				45974	Animalia	Nerophis	genus		FALSE
39464	52461		Galeorhinus				44866		genus		to determine	58045	2015-04-29				45974	Animalia	Galeorhinus	genus		FALSE
39465	52462		Mustelus				44866		genus		to determine	58045	2015-04-29				45974	Animalia	Mustelus	genus		FALSE
39471	52468		Xiphias				44869		genus		to determine	58048	2015-04-29				45974	Animalia	Xiphias	genus		FALSE
39477	52475		Cauchas			Zeller, 1839	44873		genus		to determine	58052	2015-04-29				45974	Animalia	Cauchas Zeller, 1839	genus		FALSE
39478	52476		Nematopogon			Zeller, 1839	44873		genus		to determine	58052	2015-04-29			3	45974	Animalia	Nematopogon Zeller, 1839	genus		FALSE
39518	52516		Anthophila			Haworth, 1811	44884		genus		to determine	58063	2015-04-29				45974	Animalia	Anthophila Haworth, 1811	genus		FALSE
39535	52533		Agrotera			Schrank, 1802	44888		genus		to determine	58067	2015-04-29				45974	Animalia	Agrotera Schrank, 1802	genus		FALSE
39537	52535		Anania			Hübner, 1823	44888		genus		to determine	58067	2015-04-29				45974	Animalia	Anania Hübner, 1823	genus		FALSE
39542	52541		Chrysoteuchia			Hübner, 1825	44888		genus		to determine	58067	2015-04-29				45974	Animalia	Chrysoteuchia Hübner, 1825	genus		FALSE
39579	52578		Sitochroa			Hübner, 1825	44888		genus		to determine	58067	2015-04-29				45974	Animalia	Sitochroa Hübner, 1825	genus		FALSE
39585	52584		Agonopterix			Hübner, 1825	44889		genus		to determine	58068	2015-04-29				45974	Animalia	Agonopterix Hübner, 1825	genus		FALSE
39597	52596		Habrosyne			Hübner, 1821	44891		genus		to determine	58070	2015-04-29				45974	Animalia	Habrosyne Hübner, 1821	genus		FALSE
39598	52597		Ochropacha			Wallengren, 1871	44891		genus		to determine	58070	2015-04-29				45974	Animalia	Ochropacha Wallengren, 1871	genus		FALSE
39599	52598		Polyploca			Hübner, 1821	44891		genus		to determine	58070	2015-04-29				45974	Animalia	Polyploca Hübner, 1821	genus		FALSE
39601	52600		Tethea			Ochsenheimer, 1816	44891		genus		to determine	58070	2015-04-29				45974	Animalia	Tethea Ochsenheimer, 1816	genus		FALSE
39612	52611		Eriocrania			Zeller, 1851	44895		genus		to determine	58074	2015-04-29			6	45974	Animalia	Eriocrania Zeller, 1851	genus		FALSE
39809	52807		Caloptilia			Hübner, 1825	44900		genus		to determine	58079	2015-04-29			6	45974	Animalia	Caloptilia Hübner, 1825	genus		FALSE
39810	52808		Calybites			Hübner, 1822	44900		genus		to determine	58079	2015-04-29				45974	Animalia	Calybites Hübner, 1822	genus		FALSE
39820	52818		Phyllonorycter			Hübner, 1822	44900		genus		to determine	58079	2015-04-29			14	45974	Animalia	Phyllonorycter Hübner, 1822	genus		FALSE
39868	52865		Amphipyra			Ochsenheimer, 1816	44913		genus		to determine	58092	2015-04-29			5	45974	Animalia	Amphipyra Ochsenheimer, 1816	genus		FALSE
39876	52873		Asteroscopus			Boisduval, 1828	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Asteroscopus Boisduval, 1828	genus		FALSE
39887	52884		Calophasia			Stephens, 1829	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Calophasia Stephens, 1829	genus		FALSE
39890	52887		Catocala			Schrank, 1802	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Catocala Schrank, 1802	genus		FALSE
39895	52892		Charanyca			Billberg, 1820	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Charanyca Billberg, 1820	genus		FALSE
39897	52894		Chloantha			Boisduval, Rambur & Graslin, 1836	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Chloantha Boisduval, Rambur & Graslin, 1836	genus		FALSE
39906	52902		Cosmia			Ochsenheimer, 1816	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Cosmia Ochsenheimer, 1816	genus		FALSE
39913	52909		Diachrysia			Hübner, 1821	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Diachrysia Hübner, 1821	genus		FALSE
39914	52910		Diarsia			Hübner, 1821	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Diarsia Hübner, 1821	genus		FALSE
39918	52914		Dypterygia			Stephens, 1829	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Dypterygia Stephens, 1829	genus		FALSE
39929	52925		Eupsilia			Hübner, 1821	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Eupsilia Hübner, 1821	genus		FALSE
39931	52927		Euxoa			Hübner, 1821	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Euxoa Hübner, 1821	genus		FALSE
39932	52928		Gortyna			Ochsenheimer, 1816	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Gortyna Ochsenheimer, 1816	genus		FALSE
39942	52939		Hydraecia			Guenée, 1841	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Hydraecia Guenée, 1841	genus		FALSE
39949	52946		Lacanobia			Billberg, 1820	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Lacanobia Billberg, 1820	genus		FALSE
39952	52949		Leucania			Ochsenheimer, 1816	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Leucania Ochsenheimer, 1816	genus		FALSE
39955	52952		Lithophane			Hübner, 1821	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Lithophane Hübner, 1821	genus		FALSE
39956	52953		Luperina			Boisduval, 1829	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Luperina Boisduval, 1829	genus		FALSE
39960	52957		Macrochilo			Hübner, 1825	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Macrochilo Hübner, 1825	genus		FALSE
39961	52958		Mamestra			Ochsenheimer, 1816	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Mamestra Ochsenheimer, 1816	genus		FALSE
39968	52966		Mormo			Ochsenheimer, 1816	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Mormo Ochsenheimer, 1816	genus		FALSE
39973	52971		Ochropleura			Hübner, 1821	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Ochropleura Hübner, 1821	genus		FALSE
39974	52972		Oligia			Hübner, 1821	44913		genus		to determine	58092	2015-04-29			12	45974	Animalia	Oligia Hübner, 1821	genus		FALSE
39978	52976		Pachetra			Guenée, 1841	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Pachetra Guenée, 1841	genus		FALSE
39990	52988		Phlogophora			Treitschke, 1825	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Phlogophora Treitschke, 1825	genus		FALSE
39991	52989		Photedes			Lederer, 1857	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Photedes Lederer, 1857	genus		FALSE
39995	52993		Polia			Ochsenheimer, 1816	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Polia Ochsenheimer, 1816	genus		FALSE
40020	53018		Tholera			Hübner, 1821	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Tholera Hübner, 1821	genus		FALSE
40030	53028		Xylocampa			Guenée, 1837	44913		genus		to determine	58092	2015-04-29				45974	Animalia	Xylocampa Guenée, 1837	genus		FALSE
40139	53137		Paranthrene			Hübner, 1819	44925		genus		to determine	58104	2015-04-29				45974	Animalia	Paranthrene Hübner, 1819	genus		FALSE
40307	53304		Alca			Linnaeus, 1758	44940		genus		to determine	58118	2015-04-29				45974	Animalia	Alca Linnaeus, 1758	genus		FALSE
40309	53306		Cepphus			Pallas, 1769	44940		genus		to determine	58118	2015-04-29				45974	Animalia	Cepphus Pallas, 1769	genus		FALSE
40312	53309		Uria			Brisson, 1760	44940		genus		to determine	58118	2015-04-29				45974	Animalia	Uria Brisson, 1760	genus		FALSE
40339	53335		Bubulcus			Bonaparte, 1855	44943		genus		to determine	58121	2015-04-29				45974	Animalia	Bubulcus Bonaparte, 1855	genus		FALSE
40342	53338		Ixobrychus			Billberg, 1828	44943		genus		to determine	58121	2015-04-29				45974	Animalia	Ixobrychus Billberg, 1828	genus		FALSE
40343	53339		Nycticorax			T. Forster, 1817	44943		genus		to determine	58121	2015-04-29				45974	Animalia	Nycticorax T. Forster, 1817	genus		FALSE
40356	53352		Columba			Linnaeus, 1758	44953		genus		to determine	58131	2015-04-29				45974	Animalia	Columba Linnaeus, 1758	genus		FALSE
40357	53353		Streptopelia			Bonaparte, 1855	44953		genus		to determine	58131	2015-04-29				45974	Animalia	Streptopelia Bonaparte, 1855	genus		FALSE
40431	53427		Bulweria			Bomaparte, 1843	44985		genus		to determine	58163	2015-04-29				45974	Animalia	Bulweria Bomaparte, 1843	genus		FALSE
40434	53430		Pterodroma			Bonaparte, 1856	44985		genus		to determine	58163	2015-04-29				45974	Animalia	Pterodroma Bonaparte, 1856	genus		FALSE
40436	53432		Prunella			Vieillot, 1816	44986		genus		to determine	58164	2015-04-29				45974	Animalia	Prunella Vieillot, 1816	genus		FALSE
40438	53434		Syrrhaptes			Illiger, 1811	44988		genus		to determine	58166	2015-04-29				45974	Animalia	Syrrhaptes Illiger, 1811	genus		FALSE
40453	53449		Oenanthe			Vieillot, 1816	44993		genus		to determine	58171	2015-04-29				45974	Animalia	Oenanthe Vieillot, 1816	genus		FALSE
40948	53946		Erignathus			Gill, 1826	44161		genus		to determine	57340	2015-04-29				45974	Animalia	Erignathus Gill, 1826	genus		FALSE
40949	53947		Halichoerus			Nilsson, 1820	44161		genus		to determine	57340	2015-04-29				45974	Animalia	Halichoerus Nilsson, 1820	genus		FALSE
40961	53959		Neomys			Kaup, 1829	44174		genus		to determine	57353	2015-04-29				45974	Animalia	Neomys Kaup, 1829	genus		FALSE
40962	53960		Sorex			Linnaeus, 1758	44174		genus		to determine	57353	2015-04-29			53	45974	Animalia	Sorex Linnaeus, 1758	genus		FALSE
40966	53966		Nyctalus			Bowdich, 1825	44171		genus		to determine	57350	2015-04-29			167	45974	Animalia	Nyctalus Bowdich, 1825	genus		FALSE
40981	53981		Fruticicola			Held, 1838	45129		genus		to determine	58307	2015-04-29				45974	Animalia	Fruticicola Held, 1838	genus		FALSE
41080	54081		Vitrina			Draparnaud, 1801	45167		genus		to determine	58345	2015-04-29				45974	Animalia	Vitrina Draparnaud, 1801	genus		FALSE
41085	54086		Dendrocoelum				45170		genus		to determine	58348	2015-04-29				45974	Animalia	Dendrocoelum	genus		FALSE
41094	54095		Textrix				45173		genus		to determine	58351	2015-04-29				45974	Animalia	Textrix	genus		FALSE
41563	54568		Notonecta			Linnaeus, 1758	45234		genus		accepted	58412	2015-04-29			20	45974	Animalia	Notonecta Linnaeus, 1758	genus		FALSE
41590	54594		Plea			Leach, 1817	45237		genus		accepted	58415	2015-04-29				45974	Animalia	Plea Leach, 1817	genus		FALSE
41611	54617		Eurygaster			Laporte, 1833	45242		genus		accepted	58420	2015-04-29			1	45974	Animalia	Eurygaster Laporte, 1833	genus		FALSE
41686	54696		Colias			Fabricius, 1807	45251		genus		to determine	58429	2015-04-29			5	45974	Animalia	Colias Fabricius, 1807	genus		FALSE
41811	54825		Amyloporia				45536		genus		to determine	58714	2015-04-29				3902	Fungi	Amyloporia	genus		FALSE
41822	54836		Anomoporia				45494		genus		to determine	58672	2015-04-29				3902	Fungi	Anomoporia	genus		FALSE
41923	54940		Bertiella				45380		genus		to determine	58558	2015-04-29				3902	Fungi	Bertiella	genus		FALSE
41931	54948		Biscogniauxia				45449		genus		to determine	58627	2015-04-29				3902	Fungi	Biscogniauxia	genus		FALSE
41983	55003		Bulliardella				45395		genus		to determine	58573	2015-04-29				3902	Fungi	Bulliardella	genus		FALSE
42018	55043		Capronia				45371		genus		to determine	58549	2015-04-29				3902	Fungi	Capronia	genus		FALSE
42026	55051		Calyculosphaeria				45399		genus		to determine	58577	2015-04-29				3902	Fungi	Calyculosphaeria	genus		FALSE
42030	55055		Catharinia				45437		genus		to determine	58615	2015-04-29				3902	Fungi	Catharinia	genus		FALSE
42034	55059		Calocybe				45561		genus		to determine	58739	2015-04-29				3902	Fungi	Calocybe	genus		FALSE
42035	55060		Calyptella				45561		genus		to determine	58739	2015-04-29				3902	Fungi	Calyptella	genus		FALSE
42036	55061		Camarophyllopsis				45561		genus		to determine	58739	2015-04-29				3902	Fungi	Camarophyllopsis	genus		FALSE
42208	55247		Coronophora				45399		genus		to determine	58577	2015-04-29				3902	Fungi	Coronophora	genus		FALSE
42211	55250		Coriolopsis				45536		genus		to determine	58714	2015-04-29				3902	Fungi	Coriolopsis	genus		FALSE
42213	55252		Coprobia				45417		genus		to determine	58595	2015-04-29				3902	Fungi	Coprobia	genus		FALSE
42253	55292		Crinipellis				45561		genus		to determine	58739	2015-04-29				3902	Fungi	Crinipellis	genus		FALSE
42259	55298		Cucurbidothis				45346		genus		to determine	58524	2015-04-29				3902	Fungi	Cucurbidothis	genus		FALSE
42382	55448		Dichomitus				45536		genus		to determine	58714	2015-04-29				3902	Fungi	Dichomitus	genus		FALSE
42387	55453		Dichotomomyces				45439		genus		to determine	58617	2015-04-29				3902	Fungi	Dichotomomyces	genus		FALSE
42396	55465		Donkioporia				45494		genus		to determine	58672	2015-04-29				3902	Fungi	Donkioporia	genus		FALSE
42423	55492		Elsinoe				45358		genus		to determine	58536	2015-04-29				3902	Fungi	Elsinoe	genus		FALSE
42508	55578		Fistulina				45493		genus		to determine	58671	2015-04-29				3902	Fungi	Fistulina	genus		FALSE
42556	55632		Galactomyces				45352		genus		to determine	58530	2015-04-29				3902	Fungi	Galactomyces	genus		FALSE
42574	55657		Geopyxis				45417		genus		to determine	58595	2015-04-29				3902	Fungi	Geopyxis	genus		FALSE
42664	55748		Hamigera				45439		genus		to determine	58617	2015-04-29				3902	Fungi	Hamigera	genus		FALSE
42739	55837		Hydnangium				45506		genus		to determine	58684	2015-04-29				3902	Fungi	Hydnangium	genus		FALSE
42773	55870		Hypoxylon				45449		genus		to determine	58627	2015-04-29			3	3902	Fungi	Hypoxylon	genus		FALSE
42781	55881		Inonotus				45508		genus		to determine	58686	2015-04-29				3902	Fungi	Inonotus	genus		FALSE
42785	55885		Iodophanus				45405		genus		to determine	58583	2015-04-29				3902	Fungi	Iodophanus	genus		FALSE
42804	55904		Keissleriella				45380		genus		to determine	58558	2015-04-29				3902	Fungi	Keissleriella	genus		FALSE
42833	55933		Laccaria				45506		genus		to determine	58684	2015-04-29			4	3902	Fungi	Laccaria	genus		FALSE
42874	55988		Lentinus				45536		genus		to determine	58714	2015-04-29				3902	Fungi	Lentinus	genus		FALSE
42876	55990		Lenzites				45536		genus		to determine	58714	2015-04-29				3902	Fungi	Lenzites	genus		FALSE
42899	56013		Limacella				45534		genus		to determine	58712	2015-04-29				3902	Fungi	Limacella	genus		FALSE
42909	56023		Lophiostoma				45380		genus		to determine	58558	2015-04-29				3902	Fungi	Lophiostoma	genus		FALSE
42910	56024		Lophiotrema				45380		genus		to determine	58558	2015-04-29				3902	Fungi	Lophiotrema	genus		FALSE
42922	56036		Lycogala				45582		genus		to determine	58760	2015-04-29				3902	Fungi	Lycogala	genus		FALSE
42952	57070		Vialaea				45446		genus		to determine	58624	2015-04-29				3902	Fungi	Vialaea	genus		FALSE
42954	56067		Melanopsamma				45340		genus		to determine	58518	2015-04-29				3902	Fungi	Melanopsamma	genus		FALSE
42956	56069		Metasphaeria				45356		genus		to determine	58534	2015-04-29				3902	Fungi	Metasphaeria	genus		FALSE
